order,ship_date,billable_kg,ups_fuel_pct,fedex_inr_gst,ups_saver_inr_gst,diff,oversize
C-53-7871610-22,2026-07-27,15.0,44.75,12071.77,11751.47,-320.3,0
C-43-42499-21,2026-07-27,16.5,44.75,13110.06,12727.24,-382.81,0
C-43-40940-21,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-42880-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42904-21,2026-07-27,7.5,44.75,5863.16,6572.35,709.2,0
C-43-42031-21,2026-07-27,3.0,44.75,3227.13,3348.02,120.88,0
C-43-41848-21,2026-07-27,8.5,44.75,6366.95,7345.66,978.71,0
C-53-7871610-22,2026-07-27,15.0,44.75,12071.77,11751.47,-320.3,0
C-43-42868-21,2026-07-27,15.5,44.75,12418.18,12077.96,-340.22,0
C-43-42904-21,2026-07-27,7.5,44.75,5863.16,6572.35,709.2,0
C-43-41020-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-53-7871644-22,2026-07-27,9.0,44.75,6618.36,7678.79,1060.43,0
C-43-41270-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-40567-21,2026-07-27,24.5,44.75,19257.25,18522.42,-734.83,0
C-53-7871575-22,2026-07-27,13.0,44.75,10686.11,10453.4,-232.7,0
C-43-42223-21,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-43095-21,2026-07-27,2.0,44.75,2469.05,2665.75,196.7,0
C-43-41790-21,2026-07-27,2.0,44.75,2795.31,2665.75,-129.56,0
C-43-42716-21,2026-07-27,7.0,44.75,5360.33,6187.14,826.81,0
C-43-39009-21,2026-07-27,16.0,44.75,12763.64,12404.58,-359.06,0
C-43-40940-21,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-43342-21,2026-07-27,1.5,44.75,2469.05,2320.22,-148.84,0
C-43-42230-21,2026-07-27,9.0,44.75,6618.36,7678.79,1060.43,0
C-43-42765-21,2026-07-27,9.0,44.75,6618.36,7678.79,1060.43,0
C-43-41515-21,2026-07-27,2.0,44.75,2795.31,2665.75,-129.56,0
C-43-39980-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-42717-21,2026-07-27,15.0,44.75,12071.77,11751.47,-320.3,0
C-43-42486-21,2026-07-27,6.0,44.75,4856.54,5413.97,557.44,0
C-43-39735-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-40392-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-43030-21,2026-07-27,1.5,44.75,2469.05,2320.22,-148.84,0
C-43-42024-21,2026-07-27,12.0,44.75,9647.82,9778.07,130.26,0
C-43-43026-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-43-41520-21,2026-07-27,10.5,44.75,7122.15,8733.5,1611.35,0
C-43-40384-21,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-42287-21,2026-07-27,11.0,44.75,9301.4,9081.02,-220.38,0
C-43-42947-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-53-7871715-22,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-40997-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-43-41241-21,2026-07-27,11.5,44.75,9647.82,9430.02,-217.79,0
C-4116119269,2026-07-27,15.5,44.75,12418.18,12077.96,-340.22,0
C-43-41630-21,2026-07-27,9.5,44.75,6870.74,7992.5,1121.76,0
C-43-42900-21,2026-07-27,2.0,44.75,2469.05,2665.75,196.7,0
C-43-41491-21,2026-07-27,3.0,44.75,3227.13,3348.02,120.88,0
C-43-41658-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-42277-21,2026-07-27,11.5,44.75,9647.82,9430.02,-217.79,0
C-43-43161-21,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-41487-21,2026-07-27,8.5,44.75,6366.95,7345.66,978.71,0
C-43-43124-21,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-42645-21,2026-07-27,25.0,44.75,19637.25,18900.43,-736.83,0
C-43-42234-21,2026-07-27,4.0,44.75,3790.42,3993.8,203.38,0
C-4102505481,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-43385-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42918-21,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-41567-21,2026-07-27,7.5,44.75,5863.16,6572.35,709.2,0
C-43-40836-21,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-42961-21,2026-07-27,9.5,44.75,6870.74,7992.5,1121.76,0
C-43-42193-21,2026-07-27,10.5,44.75,8954.99,8733.5,-221.49,0
C-43-41074-21,2026-07-27,7.5,44.75,5863.16,6572.35,709.2,0
C-43-42514-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-43-42854-21,2026-07-27,1.5,44.75,2469.05,2320.22,-148.84,0
C-53-7871472-22,2026-07-27,3.5,44.75,3509.26,3670.24,160.98,0
C-43-41991-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-40720-21,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-41823-21,2026-07-27,8.5,44.75,6366.95,7345.66,978.71,0
C-43-42499-21,2026-07-27,16.5,44.75,13110.06,12727.24,-382.81,0
C-43-41608-21,2026-07-27,6.0,44.75,4856.54,5413.97,557.44,0
C-43-40306-21,2026-07-27,8.0,44.75,6114.57,6958.15,843.58,0
C-43-40068-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-43238-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-43-41372-21,2026-07-27,2.0,44.75,2469.05,2665.75,196.7,0
C-43-43093-21,2026-07-27,20.5,44.75,15880.42,15762.77,-117.65,0
C-43-40970-21,2026-07-27,12.5,44.75,10339.69,10126.99,-212.7,0
C-43-42880-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42702-21,2026-07-27,4.5,44.75,3790.42,4318.94,528.52,0
C-43-42695-21,2026-07-27,6.5,44.75,5107.95,5799.31,691.36,0
C-43-42995-21,2026-07-27,4.0,44.75,3790.42,3993.8,203.38,0
C-43-41157-21,2026-07-27,2.5,44.75,3121.58,3011.63,-109.95,0
C-43-41865-21,2026-07-27,1.5,44.75,2469.05,2320.22,-148.84,0
C-43-40738-21,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-42161-21,2026-07-27,16.5,44.75,13110.06,12727.24,-382.81,0
C-43-43312-21,2026-07-27,2.0,44.75,2795.31,2665.75,-129.56,0
C-43-42086-21,2026-07-27,7.0,44.75,5611.74,6187.14,575.4,0
C-53-7871662-22,2026-07-27,2.0,44.75,2690.72,2665.75,-24.96,0
C-43-43172-21,2026-07-27,9.5,44.75,6870.74,7992.5,1121.76,0
C-43-42899-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42437-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-41087-21,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-39462-21,2026-07-27,17.0,44.75,13456.47,13051.69,-404.78,0
C-43-41889-21,2026-07-27,6.5,44.75,5360.33,5799.31,438.98,0
C-43-41343-21,2026-07-27,9.5,44.75,6870.74,7992.5,1121.76,0
C-43-42156-21,2026-07-27,5.5,44.75,4856.54,5027.27,170.73,0
C-43-43399-21,2026-07-27,6.5,44.75,5360.33,5799.31,438.98,0
C-43-41996-21,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-41619-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-39305-21,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-41008-21,2026-07-27,6.5,44.75,5360.33,5799.31,438.98,0
C-43-39863-21,2026-07-27,8.0,44.75,6114.57,6958.15,843.58,0
C-53-7871630-22,2026-07-27,5.0,44.75,4354.66,4640.62,285.95,0
C-43-43032-21,2026-07-27,4.0,44.75,3790.42,3993.8,203.38,0
C-43-42655-21,2026-07-27,9.5,44.75,6870.74,7992.5,1121.76,0
C-53-7871536-22,2026-07-27,2.5,44.75,3121.58,3011.63,-109.95,0
C-43-41007-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-41615-21,2026-07-27,3.0,44.75,3227.13,3348.02,120.88,0
C-4110463438,2026-07-27,6.5,44.75,5360.33,5799.31,438.98,0
C-43-42318-21,2026-07-27,8.0,44.75,6114.57,6958.15,843.58,0
C-43-43003-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42968-21,2026-07-27,6.5,44.75,5360.33,5799.31,438.98,0
C-43-42199-21,2026-07-27,6.0,44.75,5107.95,5413.97,306.02,0
C-43-42019-21,2026-07-27,4.5,44.75,4072.54,4318.94,246.4,0
C-43-42864-21,2026-07-27,13.5,44.75,11032.52,10776.39,-256.13,0
C-43-41205-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-40223-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41044-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-39882-21,2026-07-25,15.0,40.5,11638.03,11406.43,-231.59,0
C-43-40527-21,2026-07-25,3.5,40.5,3111.02,3562.48,451.46,0
C-43-42831-21,2026-07-25,7.5,40.5,5410.22,6379.38,969.16,0
C-43-43260-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-43099-21,2026-07-25,2.5,40.5,3009.31,2923.21,-86.1,0
C-43-43331-21,2026-07-25,9.5,40.5,6623.16,7757.83,1134.67,0
C-43-41453-21,2026-07-25,12.5,40.5,9968.32,9829.66,-138.67,0
C-43-42742-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41459-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-42321-21,2026-07-25,21.0,40.5,15996.53,15410.21,-586.32,0
C-43-43183-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-41777-21,2026-07-25,2.5,40.5,3009.31,2923.21,-86.1,0
C-43-40591-21,2026-07-25,8.0,40.5,5894.82,6753.85,859.03,0
C-43-41825-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-42452-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-42029-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41524-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41370-21,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42921-21,2026-07-25,8.0,40.5,5653.0,6753.85,1100.85,0
C-43-42890-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-41966-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-42727-21,2026-07-25,4.5,40.5,3926.68,4192.13,265.45,0
C-43-40249-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-41918-21,2026-07-25,10.0,40.5,6865.94,8054.21,1188.27,0
C-43-42602-21,2026-07-25,26.0,40.5,23327.88,19079.31,-4248.56,0
C-43-41859-21,2026-07-25,18.5,40.5,13974.65,13616.07,-358.59,0
C-43-40328-21,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42565-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-41350-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-41205-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-42476-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-40871-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41569-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-41429-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-40223-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41684-21,2026-07-25,5.0,40.5,4198.25,4504.37,306.12,0
C-43-42291-21,2026-07-25,14.5,40.5,11304.09,11089.84,-214.25,0
C-43-41933-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-42111-21,2026-07-25,4.5,40.5,3926.68,4192.13,265.45,0
C-53-7871589-22,2026-07-25,11.5,40.5,9301.4,9153.15,-148.25,0
C-43-41528-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-43052-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-41919-21,2026-07-25,5.0,40.5,4198.25,4504.37,306.12,0
C-43-41575-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-42584-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-41544-21,2026-07-25,13.0,40.5,10302.27,10146.48,-155.78,0
C-4112061107,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42791-21,2026-07-25,6.5,40.5,4924.67,5629.03,704.37,0
C-53-7871443-22,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-43-43088-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-4117000499,2026-07-25,11.0,40.5,8967.46,8814.39,-153.07,0
C-43-41044-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-40365-21,2026-07-25,7.5,40.5,5653.0,6379.38,726.38,0
C-43-42538-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-43137-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-42724-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41712-21,2026-07-25,29.5,40.5,25895.77,21647.68,-4248.08,0
C-43-42497-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-41784-21,2026-07-25,5.5,40.5,4198.25,4879.66,681.41,0
C-43-40527-21,2026-07-25,3.5,40.5,3111.02,3562.48,451.46,0
C-43-41554-21,2026-07-25,7.5,40.5,5653.0,6379.38,726.38,0
C-43-41238-21,2026-07-25,2.0,40.5,2380.77,2587.48,206.72,0
C-43-41954-21,2026-07-25,10.0,40.5,6865.94,8054.21,1188.27,0
C-53-7871553-22,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-42196-21,2026-07-25,18.0,40.5,13640.71,13300.19,-340.53,0
C-43-41800-21,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-4105147051,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-41447-21,2026-07-25,8.5,40.5,6137.6,7129.98,992.38,0
C-43-41592-21,2026-07-25,6.5,40.5,5167.45,5629.03,461.59,0
C-43-41730-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-42841-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-41490-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-40678-21,2026-07-25,1.5,40.5,2380.77,2252.09,-128.68,0
C-43-43036-21,2026-07-25,7.0,40.5,5167.45,6005.48,838.03,0
C-43-39882-21,2026-07-25,15.0,40.5,11638.03,11406.43,-231.59,0
C-43-43121-21,2026-07-25,13.5,40.5,10636.21,10459.99,-176.22,0
C-43-40614-21,2026-07-25,6.5,40.5,5167.45,5629.03,461.59,0
C-4114459160,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-42914-21,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-43-41267-21,2026-07-25,26.0,40.5,23327.88,19079.31,-4248.56,0
C-43-43088-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-40223-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41825-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-41684-21,2026-07-25,5.0,40.5,4198.25,4504.37,306.12,0
C-43-43036-21,2026-07-25,7.0,40.5,5167.45,6005.48,838.03,0
C-43-41205-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-43331-21,2026-07-25,9.5,40.5,6623.16,7757.83,1134.67,0
C-43-41238-21,2026-07-25,2.0,40.5,2380.77,2587.48,206.72,0
C-43-42565-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-40249-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-42321-21,2026-07-25,21.0,40.5,15996.53,15410.21,-586.32,0
C-43-42029-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41777-21,2026-07-25,2.5,40.5,3009.31,2923.21,-86.1,0
C-43-41918-21,2026-07-25,10.0,40.5,6865.94,8054.21,1188.27,0
C-43-42831-21,2026-07-25,7.5,40.5,5410.22,6379.38,969.16,0
C-43-42584-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-41730-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-4111700327,2026-07-25,2.0,40.5,2858.65,2587.48,-271.16,0
C-43-43183-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-42724-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41800-21,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-4112061107,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42291-21,2026-07-25,14.5,40.5,11304.09,11089.84,-214.25,0
C-43-43099-21,2026-07-25,2.5,40.5,3009.31,2923.21,-86.1,0
C-43-41350-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-53-7871553-22,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-42196-21,2026-07-25,18.0,40.5,13640.71,13300.19,-340.53,0
C-43-41592-21,2026-07-25,6.5,40.5,5167.45,5629.03,461.59,0
C-43-41267-21,2026-07-25,26.0,40.5,23327.88,19079.31,-4248.56,0
C-4105147051,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-40591-21,2026-07-25,8.0,40.5,5894.82,6753.85,859.03,0
C-43-42742-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41490-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-40614-21,2026-07-25,6.5,40.5,5167.45,5629.03,461.59,0
C-4117000499,2026-07-25,11.0,40.5,8967.46,8814.39,-153.07,0
C-43-43260-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-42538-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-41554-21,2026-07-25,7.5,40.5,5653.0,6379.38,726.38,0
C-53-7871443-22,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-43-42914-21,2026-07-25,3.0,40.5,3111.02,3249.72,138.69,0
C-43-41447-21,2026-07-25,8.5,40.5,6137.6,7129.98,992.38,0
C-53-7871589-22,2026-07-25,11.5,40.5,9301.4,9153.15,-148.25,0
C-43-41524-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-42921-21,2026-07-25,8.0,40.5,5653.0,6753.85,1100.85,0
C-43-41429-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-40328-21,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42476-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-41954-21,2026-07-25,10.0,40.5,6865.94,8054.21,1188.27,0
C-43-41859-21,2026-07-25,18.5,40.5,13974.65,13616.07,-358.59,0
C-43-42791-21,2026-07-25,6.5,40.5,4924.67,5629.03,704.37,0
C-43-41575-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-41569-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-41784-21,2026-07-25,5.5,40.5,4198.25,4879.66,681.41,0
C-43-42111-21,2026-07-25,4.5,40.5,3926.68,4192.13,265.45,0
C-43-40678-21,2026-07-25,1.5,40.5,2380.77,2252.09,-128.68,0
C-43-41919-21,2026-07-25,5.0,40.5,4198.25,4504.37,306.12,0
C-43-43052-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-39882-21,2026-07-25,15.0,40.5,11638.03,11406.43,-231.59,0
C-43-41544-21,2026-07-25,13.0,40.5,10302.27,10146.48,-155.78,0
C-43-42497-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-43137-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-41459-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-41044-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-41933-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-41528-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-40365-21,2026-07-25,7.5,40.5,5653.0,6379.38,726.38,0
C-43-41453-21,2026-07-25,12.5,40.5,9968.32,9829.66,-138.67,0
C-43-43121-21,2026-07-25,13.5,40.5,10636.21,10459.99,-176.22,0
C-43-42452-21,2026-07-25,4.0,40.5,3655.12,3876.53,221.42,0
C-43-40871-21,2026-07-25,7.0,40.5,5410.22,6005.48,595.25,0
C-43-41712-21,2026-07-25,29.5,40.5,25895.77,21647.68,-4248.08,0
C-43-41966-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-42602-21,2026-07-25,26.0,40.5,23327.88,19079.31,-4248.56,0
C-43-42841-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-42727-21,2026-07-25,4.5,40.5,3926.68,4192.13,265.45,0
C-43-41370-21,2026-07-25,17.5,40.5,13306.77,12987.49,-319.28,0
C-43-42890-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-43-40527-21,2026-07-25,3.5,40.5,3111.02,3562.48,451.46,0
C-4111700327,2026-07-25,2.0,40.5,2858.65,2587.48,-271.16,0
C-43-41684-21,2026-07-25,5.0,40.5,4198.25,4504.37,306.12,0
C-43-42029-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-40614-21,2026-07-25,6.5,40.5,5167.45,5629.03,461.59,0
C-43-40223-21,2026-07-25,3.5,40.5,3382.59,3562.48,179.89,0
C-43-41575-21,2026-07-25,6.0,40.5,4924.67,5255.01,330.35,0
C-43-42841-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
C-43-41044-21,2026-07-25,5.5,40.5,4681.89,4879.66,197.78,0
C-43-41569-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-41350-21,2026-07-25,10.5,40.5,8633.52,8477.07,-156.45,0
C-43-42584-21,2026-07-25,9.0,40.5,6380.38,7453.34,1072.96,0
C-53-7871589-22,2026-07-25,11.5,40.5,9301.4,9153.15,-148.25,0
C-43-43088-21,2026-07-25,2.0,40.5,2694.56,2587.48,-107.07,0
